"TIETE","CARLINA ALVES DE LIMA PROFA EMEB","6.1"
"TIETE","JOAO MARCOS BAPTISTA MARCUZ PROF EMEB","5.2"
"TIETE","AGLASSI ELINDA FERNANDES RODRIGUES PROFA EMEB","5.2"
"TIETE","ELEUTERIO JOSE MOREIRA PROF EMEB","5.9"
"TIETE","MILTON SOARES DE CAMARGO EMEB","5.5"
"TIMBURI","GILDA ZANFORLIN DOS REIS THOSI PROFA EMEF","5.5"
"TORRE DE PEDRA","LUIS CARLOS CORACAO PROF EMEF","5.5"
"TORRINHA","ANTONIO LUCIANO DA FONSECA CEL","6.0"
"TRABIJU","ALFREDO EVANGELISTA NOGUEIRA EMEF","5.5"
"TREMEMBE","ERNANI GIANNICO PROF EMEF","5.4"
"TREMEMBE","JERONYMO DE SOUZA FILHO PROF EMEF","4.5"
"TREMEMBE","EMILIA DE MOURA MARCONDES PROFA EMEF","4.0"
"TREMEMBE","JOSE INOCENCIO MONTEIRO EMEF","3.9"
"TREMEMBE","NAIR MATTOS QUEIROZ PROFA EMEF","4.3"
"TREMEMBE","MARIA DULCE DAVI DE PAIVA PROFA EMEF","4.3"
"TREMEMBE","AMALIA GARCIA RIBEIRO PATTO PROFA EMEF","4.8"
"TREMEMBE","TEIXEIRA POMBO COMENDADOR EMEF","5.6"
"TRES FRONTEIRAS","MIGUEL RENDA EM","5.6"
"TUIUTI","OPHELIA GARCIA BERTOLDI EMEIF","5.2"
"TUIUTI","JOSE PIRES DE CAMARGO EM","6.1"
"TUPA","SEBASTIAO TEIXEIRA PINTO PROF","5.8"
"TUPA","ESTHER VERIS CERPE PROFA","5.7"
"TUPA","HELENA PAVANELLI PORTO PROFA","6.3"
"TUPA","ANISIO CARNEIRO PROF","5.6"
"TUPA","NELSON DE CASTRO MAESTRO","5.3"
"TUPA","ODINIR MAGNANI PROFESSOR EMEF","6.0"
"TUPA","JOAO GERALDO IORI PROF EMEF","5.3"
"TUPA","MARIO COVAS GOVERNADOR EMEIEF","5.3"
"TUPI PAULISTA","ANA THEREZA COPETTI FERREIRA PROFA EM","6.6"
"TUPI PAULISTA","GENY BARBOSA GENOVEZ PROFA ESCOLA MUNICIPAL","6.2"
"TUPI PAULISTA","EMILIA DIOGO AMARAL PROFA EM","6.9"
"TURMALINA","CARMITA MOREIRA DE AGUIAR PAVARINI EMEF","6.5"
"UBARANA","JOSE ROBERTO CANDIDO DA COSTA EM","5.8"
"UBATUBA","MARIA JOSEFINA GIGLIO SILVA PROFA EM","5.0"
"UBATUBA","SEBASTIANA LUIZA DE OLIVEIRA PRADO EM","4.3"
"UBATUBA","JOSE DE ANCHIETA PADRE EM","5.2"
"UBATUBA","NATIVA FERNANDES DE FARIA EM","4.9"
"UBATUBA","MARIA DA CRUZ BARRETO EM","5.3"
"UBATUBA","MARIA DA CRUZ DE OLIVEIRA PROFA EM","3.9"
"UBATUBA","JOSE BELARMINO SOBRINHO EM","4.6"
"UBATUBA","JOAO ALEXANDRE SENHOR EM","3.9"
"UBATUBA","MARIA DAS DORES CARPINETTI PROFA EM","4.9"
"UBATUBA","MARIA DA GLORIA MADRE EM","4.4"
"UBATUBA","AGOSTINHO ALVES DA SILVA EM","5.8"
"UBATUBA","VIRGINIA MELLE DA SILVA LEFEVRE EM","5.5"
"UBATUBA","HONOR FIGUEIRA PROF EM","5.2"
"UBATUBA","OLGA RIBAS DE ANDRADE GIL PROFA EM","5.8"
"UBATUBA","MARINA SALETE NEPOMUCENO DO AMARAL PROFA EM","4.4"
"UBATUBA","ALTIMIRA SILVA ABIRACHED PROFA EM","5.3"
"UBATUBA","SILVINO TEIXEIRA LEITE PREFEITO EM","4.4"
"UBATUBA","PEDRO ALVES DE SOUZA MAESTRO EM","4.5"
"UBATUBA","MARIO COVAS JUNIOR GOVERNADOR EM","4.8"
"UBATUBA","RENATA CASTILHO DA SILVA PROFA EM","6.0"
"UBATUBA","JOSE DE SOUZA SIMEAO PROF EM","4.5"
"UBIRAJARA","HAROLDO SERGIO BOCARDE MOTTA DR E M","5.4"
"UCHOA","PAULO BIROLLI NETO DR EM","5.5"
"UCHOA","HERMINIA RODRIGUES MAFRA PROFA EM","5.0"
"UNIAO PAULISTA","MARTINIANO ANTONIO RODRIGUES","5.1"
"URANIA","JOSE TEIXEIRA DO AMARAL","5.9"
"URANIA","ELIDE APPARECIDA CARLOS PROFA","4.9"
"URU","PASCHOAL FLAMINO","5.6"
"URUPES","MARIA DA GLORIA ROBERT LIMA DE ALMEIDA EMEF","5.7"
"VALENTIM GENTIL","VICENTE SANTORO EMEF","6.2"
"VALINHOS","FANY MOLETA PROFA EMEB","5.2"
"VALINHOS","CECILIA MEIRELES EMEB","5.9"
"VALINHOS","ALICE SULLI NONATO PROFA EMEB","5.2"
"VALINHOS","CARLOS DE CARVALHO VIEIRA BRAGA EMEB","5.4"
"VALINHOS","DOM BOSCO EMEB","5.4"
"VALINHOS","JORGE BIERRENBACH DE CASTRO EMEB","6.6"
"VALINHOS","LEOPOLDO PETRUS VAM LIEMPT PADRE EMEB","5.6"
"VALINHOS","JERONYMO ALVES CORREA PREFEITO EMEB","5.9"
"VALINHOS","ANTONIO MAMONI VICE PREFEITO EMEB","5.6"
"VALINHOS","ANDRE FRANCO MONTORO GOVERNADOR EMEB","5.9"
"VALINHOS","TOMOHARU KIMBARA EMEB","4.7"
"VALINHOS","HORACIO DE SALLES CUNHA EMEB","4.2"
"VALINHOS","EDINA APARECIDA BAMPA DA FONSECA PROFA EMEB","4.9"
"VALINHOS","CAROLINA DE OLIVEIRA SIGRIST DONA EMEB","3.9"
"VALINHOS","MARLI APARECIDA BORELLI BAZETTO PROFA EMEB","5.5"
"VALINHOS","LUIZ ANTONIAZZI EMEB","5.9"
"VALPARAISO","ALVARO DE ALMEIDA PROF EMEF","6.3"
"VALPARAISO","DJANIRA DOS SANTOS BENETTI EMEF","6.6"
"VALPARAISO","JOSE DE CASTRO EMEF","6.5"
"VALPARAISO","PERSIO SCATENA GARCIA PROF EMEF","6.1"
"VARGEM","JOSEPHINA P NEGRETTI PROFA EMEF","4.7"
"VARGEM","GERTRUDES CLEMENTINA GONCALVES DE SOUZA EMEF","4.4"
"VARGEM GRANDE DO SUL","BENJAMIN BASTOS","5.2"
"VARGEM GRANDE DO SUL","GILBERTO GIRALDI","6.3"
"VARGEM GRANDE DO SUL","ANTONIO COURY EMEB","5.4"
"VARGEM GRANDE DO SUL","DARCI TRONCOSO PERES DE CARVALHO PROFA EMEB","7.1"
"VARGEM GRANDE DO SUL","HENRIQUE DE BRITO NOVAES PROF EMEB","6.5"
"VARGEM GRANDE DO SUL","MARIO BENI EMEB","5.8"
"VARGEM GRANDE DO SUL","FRANCISCO RIBEIRO CARRIL PROF EMEB","5.3"
"VARGEM GRANDE DO SUL","NAIR BOLONHA EMEB","5.7"
"VARGEM GRANDE DO SUL","ACHILES RODRIGUES PROF","5.5"
"VARGEM GRANDE PAULISTA","FRANCISCA DO PRADO E M","6.1"
"VARGEM GRANDE PAULISTA","JESSICA YUKARI ASSAMI EM","6.5"
"VARGEM GRANDE PAULISTA","ANNITA CARMELINA DE MORAES EM","5.2"
"VARGEM GRANDE PAULISTA","GENESIO DA LUZ NOVAES EM","5.9"
"VARGEM GRANDE PAULISTA","BENEDITO ROCHA EM","4.8"
"VARGEM GRANDE PAULISTA","JOAO CAMARGO RIBEIRO EM","5.7"
"VARGEM GRANDE PAULISTA","AMELIA SURIN VEREADORA EM","5.1"
"VARGEM GRANDE PAULISTA","JOAQUIM NOVAES EM","5.0"
"VARGEM GRANDE PAULISTA","ANGELINO ANGELO RODRIGUES EM","5.7"
"VARGEM GRANDE PAULISTA","ANTONIA XAVIER DE LIMA EM","5.3"
"VARGEM GRANDE PAULISTA","ANA MARIA CAMPOS DE OLIVEIRA EM","5.3"
"VARGEM GRANDE PAULISTA","DILMA CAZOTO NASCIMENTO EM","5.0"
"VARGEM GRANDE PAULISTA","LEONTINA CORREA GUERIN PROFESSORA EM","5.9"
"VARZEA PAULISTA","TIBURCIO ESTEVAM DE SIQUEIRA","6.0"
"VARZEA PAULISTA","SAO MIGUEL ARCANJO EMEF","4.8"
"VARZEA PAULISTA","ERICH BECKER EMEF","5.6"
"VARZEA PAULISTA","MANOEL CAETANO DE ALMEIDA EMEFEI","5.9"
"VARZEA PAULISTA","EDITE SCHNEIDER PROFA EMEF","5.9"
"VARZEA PAULISTA","PALMYRA AURORA D ALMEIDA RINALDI PROFA EMEF","5.7"
"VARZEA PAULISTA","CARLOS DE ALMEIDA PROF EMEF","5.2"
"VARZEA PAULISTA","JOAO BAPTISTA NALINI PROF EMEF","5.7"
"VARZEA PAULISTA","OSWALDO CAMARGO PIRES PROF EMEF","5.6"
"VARZEA PAULISTA","JOAO APRILLANTI PREFEITO EMEF","5.6"
"VARZEA PAULISTA","JUVELITA PEREIRA DA SILVA PROFA EMEF","4.5"
"VARZEA PAULISTA","ANISIO TEIXEIRA EMEF","5.2"
"VARZEA PAULISTA","LAVINIA RIBEIRO ARANHA PROFA","5.1"
"VERA CRUZ","NATALINA GEIB DEVITO PROFA EMEF BELINHA","5.2"
"VERA CRUZ","ANTONIO ANDRADE GUIMARAES PROF EMEF","5.8"
"VINHEDO","ABEL MARIA TORRES EM","5.1"
"VINHEDO","ABRAHAO AUN DR EM","6.4"
"VINHEDO","ANTONIA CANTO E SILVA CORDEIRO PROFA EM","5.2"
"VINHEDO","CLAUDIO GOMES PROF EM","6.5"
"VINHEDO","MAGDALENA LEBEIS EM","5.9"
"VINHEDO","MATHIAS DOM EM","5.7"
"VINHEDO","MARIA DE LOURDES VON ZUBEN PROFA EM","5.8"
"VINHEDO","EDUARDO VON ZUBEN CENTRO INTEGRADO DE CIDADANIA","5.8"
"VIRADOURO","SANDOVAL JOSE DE ALMEIDA DR EMEF","5.7"
"VIRADOURO","SEBASTIAO FERNANDES BALIEIRO EMEF","5.4"
"VIRADOURO","MARILIA RIBEIRO PORTO ROSSETO PROFA EMEF","5.1"
"VISTA ALEGRE DO ALTO","IRINEU JULIAO EMEIEF","6.5"
"VITORIA BRASIL","JOSE NOGUEIRA DE SOUZA","5.1"
"VOTORANTIM","HELENA PEREIRA DE MORAES EMEIEF","6.1"
"VOTORANTIM","MARIA HELENA DE MORAES SCRIPILLITTI EMEIEF","5.7"
"VOTORANTIM","ANTONIO MARCIANO EMEIEF","6.0"
"VOTORANTIM","IZABEL FERREIRA COELHO EMEIEF","7.1"
"VOTORANTIM","CELIA PIERONI PROFA EMEIEF","5.5"
"VOTORANTIM","GERSON SOARES DE ARRUDA EMEIEF","6.1"
"VOTORANTIM","AURORA FONTES EMEIEF","6.3"
"VOTORANTIM","SUELI DA SILVA PAULA EMEF","6.0"
"VOTORANTIM","MARIA LUIZA JACOWICZ PROFA EMEF","5.6"
"VOTORANTIM","MARIA DO ROSARIO ARCURI OLIVEIRA CAMPOS EMEF","6.4"
"VOTORANTIM","ABIMAEL CARLOS DE CAMPOS PROF EMEF","6.1"
"VOTORANTIM","OSCAR BENTO MARIANO EMEF PROF","5.4"
"VOTORANTIM","JOAO FERREIRA DA SILVA EMEF","5.6"
"VOTORANTIM","WALTER ROCHA CAMARGO PROF EMEF","5.8"
"VOTORANTIM","LUCINDA RODRIGUES PEREIRA IGNACIO EMEIEF","5.6"
"VOTORANTIM","PATRICIA MARIA DOS SANTOS PROFA EMEF","5.3"
"VOTORANTIM","MERCEDES SANTUCCI PROFA EMEF","4.9"
"VOTORANTIM","EDITH MAGANINI PROFA EMEF","5.8"
"VOTORANTIM","LAURO ALVES LIMA PROF EMEF","6.2"
"VOTORANTIM","IZABEL FERNANDES PEDROSO EMEIEF","6.6"
"VOTORANTIM","ANTONIO VICENTE BERNARDI PROF EMEF","5.9"
"VOTORANTIM","DIDES CRISPIM ALMEIDA ANTONIO PROF EMEF","5.8"
"VOTORANTIM","GILBERTO SANTOS PROF EMEIEF","6.4"
"VOTUPORANGA","ANITA LIEVANA CAMARGO PROFA CENTRO EDUC MUNICIPAL","6.2"
"VOTUPORANGA","CLARY BRANDAO BERTONCINI PROFA CEM","6.2"
"VOTUPORANGA","IRMA PANSANI MARIN PROFA CEM","7.0"
"VOTUPORANGA","BENEDITO ISRAEL DUARTE PROF CEM","6.4"
"VOTUPORANGA","MARIA MARTINS E LOURENCO PROFA CEM","6.6"
"VOTUPORANGA","VALDIR GONCALVES DE LIMA PROF CEM","6.6"
"VOTUPORANGA","GEYNER RODRIGUES PROF CEM","5.5"
"VOTUPORANGA","NEYDE TONANNI MARAO PROFA CEM","5.1"
"VOTUPORANGA","FAUSTINO PEDROSO PROF CEM","6.9"
"VOTUPORANGA","MARIA IZABEL MARTINS DE OLIVEIRA PROFA CEM","6.9"
"VOTUPORANGA","NARCISO PIERONI DEPUTADO CEM","6.7"
"ZACARIAS","VALTER LUIZ ALVES PROFEMEF","6.0"
"CHAVANTES","JOAO BAPTISTA DE MELLO PEIXOTO JUNIOR DR EMEF","5.1"
"CHAVANTES","MANOEL FERREIRA CEL EMEF","5.2"
"CHAVANTES","OLEGARIO BUENO EMEF","5.4"
"ESTIVA GERBI","ADELIA CALEFFI GERBI EMEF","5.9"
"ESTIVA GERBI","REGINALDO FERNANDO DA SILVA EMEB","5.4"
"ABATIA","BOSCO E M DOM EDUC INF E FUND","5.1"
"ADRIANOPOLIS","TEREZA BACIL DE SOUZA LIMA E M E FUND","4.4"
"ADRIANOPOLIS","JOAO G DE ALMEIDA E M ED INF E FUND","3.9"
"ADRIANOPOLIS","NOSSA SRA PERPETUO SOCORRO E M E I E FUN","5.1"
"AGUDOS DO SUL","CECILIA MEIRELES E M E FUND","4.4"
"ALMIRANTE TAMANDARE","ALEXANDRE PERUSSI E M ED INF E FUND","4.2"
"ALMIRANTE TAMANDARE","TAMANDARE E M AL E FUND","4.1"
"ALMIRANTE TAMANDARE","ALVARENGA PEIXOTO E M ENS FUND","4.3"
"ALMIRANTE TAMANDARE","ALVORADA E M ENS FUND","3.8"
"ALMIRANTE TAMANDARE","ARCO IRIS E M ENS FUND","4.3"
"ALMIRANTE TAMANDARE","CLARA ANADIR BUZATO E MUN PROF E FUN","4.9"
"ALMIRANTE TAMANDARE","EURIPEDES DE SIQUEIRA E M PREF ENS FUND","3.9"
"ALMIRANTE TAMANDARE","ANGELA A M DE OLIVEIRA E M PROF E F","4.8"
"ALMIRANTE TAMANDARE","HELENA WITOSLAWSKI E M ENS FUND","5.2"
"ALMIRANTE TAMANDARE","IPE E M E FUND","4.0"
"ALMIRANTE TAMANDARE","JARDIM GRAZIELA E M ENS FUND","4.2"
"ALMIRANTE TAMANDARE","JARDIM ROMA E M ENS FUND","3.8"
"ALMIRANTE TAMANDARE","JOAO BATISTA DE SIQUEIRA E M ENS FUND","4.3"
"ALMIRANTE TAMANDARE","JOAO C OLIVEIRA E M CEL ENS FUND","4.3"
"ALMIRANTE TAMANDARE","JOSE ANTONIACOMI E M ENS FUND","3.7"
"ALMIRANTE TAMANDARE","LOURENCO A BUSATO E M ENS FUND","3.8"
"ALMIRANTE TAMANDARE","MIRTA N PRODOSCIMO E M PROFA E FUND","4.5"
"ALMIRANTE TAMANDARE","IGNACIO LIPSKI E M PROF ENS FUND","4.9"
"ALMIRANTE TAMANDARE","SAO FRANCISCO E M ENS FUND","4.3"
"ALMIRANTE TAMANDARE","SAO JORGE E M ENS FUND","4.0"
"ALMIRANTE TAMANDARE","CLAIR DO ROCIO SANDRI E M PROF EN FUN","4.1"
"ALMIRANTE TAMANDARE","BORTOLO LOVATO E M ENS FUND","4.7"
"ALMIRANTE TAMANDARE","VICENTE KOCHANY E M VER ENS FUND","4.4"
"ALMIRANTE TAMANDARE","JARDIM TAIZA E M ENS FUND","5.2"
"ALMIRANTE TAMANDARE","ROSILDA AP KOWALSKI E M PROF ENS FUND","4.6"
"ALMIRANTE TAMANDARE","ATILIO BINI E M VER E FUND","4.1"
"ALTAMIRA DO PARANA","AUGUSTINHO KAULING E M DR E I E F","4.5"
"ALTONIA","JAYME C JUNIOR E M GOV ED INF ENS FUND","5.1"
"ALTONIA","RUBENS TESSARO E M PROF ED INF ENS FUND","5.7"
"ALTONIA","RUI BARBOSA E M ED INF ENS FUND","4.4"
"ALTONIA","TELMA AP P BONFIM E M PROFA ED INF FUND","5.4"
"ALTO PARANA","CHAPEUZINHO VERMELHO E M ED INF E FUND","5.4"
"ALTO PARANA","JULIA WANDERLEY E M ED INF ENS FUND","5.2"
"ALTO PARANA","STELLA MARIS E M ED INF ENS FUND","5.9"
"ALTO PIQUIRI","CECILIA MEIRELES E M ED INF ENS FUND","4.2"
"ALTO PIQUIRI","LUIZ SIBIRINO DE MOURA E M E INF E FUND","5.1"
"ALTO PIQUIRI","PARIGOT DE SOUZA E M GOV E INF ENS FUND","3.8"
"ALVORADA DO SUL","SEMENTE DO SABER E M E FUND","4.7"
"AMAPORA","CECILIA MEIRELES E M E FUND","4.4"
"AMPERE","CAETANO M DA ROCHA E M DR ENS FUND","5.0"
"AMPERE","JOSE ARNOLDO DRESCH E M E FUND","6.3"
"AMPERE","LEOPOLDO DE WITT E M PROF ED INF E FUND","7.2"
"ANAHY","VINICIUS DE MORAIS E M ED INF E FUND","4.7"
"ANDIRA","ANA NERY E M ED INF ENS FUND","5.9"
"ANDIRA","MICHEL KAIRALLA E M PROF ED INF E FUND","5.8"
"ANDIRA","PINGO DE GENTE E M ED INF ENS FUND","5.3"
"ANDIRA","SANTA INES E M ED INF ENS FUND","5.2"
"ANGULO","JOSE DE ANCHIETA E M PE E FUND","4.3"
"ANTONINA","ARACY PINHEIRO LIMA E M PROFA E I F","3.5"
"ANTONINA","MIRANDA COUTO E M DR ED INF ENS FUND","4.3"
"ANTONINA","OCTAVIO SECUNDINO E M ED INF ENS FUND","3.9"
"ANTONINA","OLIMPIA BREYER E R M PROFA E I E FUND","3.8"
"ANTONINA","CAETANA MARTINS E M PROFA ED INF E FUND","3.6"
"ANTONINA","GIL FERES E M PROF ED INF ENS FUND","4.5"
"ANTONINA","MARIA ROSA M CECYN E M PROFA E I E F","3.5"
"ANTONINA","JOAO PAULINO V FILHO E M PROF DR E I E F","3.7"
"ANTONIO OLINTO","MONTEIRO LOBATO E M E FUND","6.1"
"APUCARANA","ALBINO BIACCHI E M ENS FUND","5.7"
"APUCARANA","ANTONIETA S LAUTENSCHLAGER E M E FUND","6.4"
"APUCARANA","AUGUSTO WEYAND E M E FUND","6.4"
"APUCARANA","BENTO F DIAS E M PROF E FUND","6.5"
"APUCARANA","CRISTOVAO NOLLI E M PROF E FUND","6.1"
"APUCARANA","EBANO PEREIRA E M ENS FUND","5.8"
"APUCARANA","EDSON GIACOMINI E M DR E FUND","6.1"
"APUCARANA","GABRIEL DE LARA E M E FUND","7.2"
"APUCARANA","HUMBERTO DE A C BRANCO E M E FUND","5.0"
"APUCARANA","IDALICE M PRATES E M PROF E FUND","6.3"
"APUCARANA","JOAO A BRAGA CORTES E M E FUND","6.8"
"APUCARANA","JOAO BATISTA E M ENS FUND","7.3"
"APUCARANA","JOAO XXIII E M PAPA ENS FUND","5.5"
"APUCARANA","JOAQUIM V CASTRO E M DR E FUND","5.7"
"APUCARANA","JOSE DE ALENCAR E M E FUND","5.8"
"APUCARANA","JOSE I BRIANEZI E M ENS FUND","6.5"
"APUCARANA","JOSE R DE OLIVEIRA E M VER E FUND","5.8"
"APUCARANA","KAREL KOBER E M ENS FUND","6.0"
"APUCARANA","LUIZ CARLOS PRESTES E M E FUND","5.6"
"APUCARANA","MARCOS DE B FREIRE E M SEN E FUND","5.3"
"APUCARANA","MARTA P DA SILVA E M PROFA E FUND","5.7"
"APUCARANA","MATEUS LEME E M ENS FUND","6.2"
"APUCARANA","MEDICI E M PRES ENS FUND","6.5"
"APUCARANA","OSVALDO DOS SANTOS LIMA E M DR E FUND","4.9"
"APUCARANA","PLACIDO DE CASTRO E M ENS FUND","6.9"
"APUCARANA","VIDA NOVA E M ENS FUND","5.3"
"APUCARANA","JOSE BRAZIL CAMARGO E M ED INF ENS FUND","5.9"
"APUCARANA","ALCIDES RAMOS E M PROF E FUND","6.8"
"APUCARANA","LUIZ F A PEREIRA E M JUIZ E FUND","6.1"
"APUCARANA","FABIO H DA SILVA E M E FUND","4.7"
"APUCARANA","MARIA MADALENA COCO E M PROFA E FUND","7.0"
"APUCARANA","ARNALDO BELTRAMI E M MONS E FUND","5.0"
"ARAPONGAS","ALBOR PIMPAO FERREIRA E M E FUND","5.9"
"ARAPONGAS","ANTONIO M DE BARROS E M ENS FUND","6.2"
"ARAPONGAS","CHICO E M PE ENS FUND","5.4"
"ARAPONGAS","CLOTARIO PORTUGAL E M DES ENS FUND","5.6"
"ARAPONGAS","DIOMAR DE O PEGORER E M PROFA E FUND","6.4"
"ARAPONGAS","GERMANO MAYER E M PE ENS FUND","7.2"
"ARAPONGAS","GETULIO VARGAS E M PRES ENS FUND","6.0"
"ARAPONGAS","JOARIB G CORDEIRO E M ENS FUND","5.9"
"ARAPONGAS","JOSE B DOS SANTOS E M ENS FUND","5.8"
"ARAPONGAS","JULIO SAVIETO E M ENS FUND","5.8"
"ARAPONGAS","NEREIDE S CAMARGO E M PROFA ENS FUND","5.9"
"ARAPONGAS","MARIA H H STAWINSKI E M DRA ENS FUND","6.5"
"ARAPONGAS","JOSE DE CARVALHO E M PROF ENS FUND","6.0"
"ARAPONGAS","ALZIRA HORVATICH E M PROFA ENS FUND","5.9"
"ARAPONGAS","ANTONICA G FRANCIOSI E M PROFA E FUND","6.8"
"ARAPONGAS","ALEYDAH C S OLIVEIRA E M PROFA E FUND","6.2"
"ARAPONGAS","ANTONIO GRASSANO JUNIOR E M DR E FUND","6.0"
"ARAPONGAS","HELOISA M V P C GIANCRISTOFARO EMP E F","5.6"
"ARAPONGAS","JOAO PAULO II E M PAPA ENS FUND","7.1"
"ARAPOTI","CLOTARIO PORTUGAL E M ED INF E FUND","5.8"
"ARAPOTI","ORLANDO P MENDES E M ED INF ENS FUND","5.1"
"ARAPOTI","PAULO NOVOCHADLO E M PROF ED INF FUND","4.7"
"ARAPOTI","ROMANA C KLUPPEL E M ED INF ENS FUND","5.8"
"ARAPOTI","TELEMACO CARNEIRO E M ED INF ENS FUND","5.4"
"ARAPOTI","ZIZI E M DONA EDUC INF ENS FUND","4.8"
"ARAPOTI","DEZIDERIO J CORREA E M ED INF E FUND","4.4"
"ARARUNA","ABGAIL O GUIMARAES E M PROF E I E FUND","5.9"
"ARARUNA","MARIO M MELLO FILHO E M PROF E I E FUND","5.3"
"ARAUCARIA","ALDERICO Z OZORIO E M PREF ED INF E FUN","5.6"
"ARAUCARIA","ALEIXO GREBOS E M PREF ED INF E FUND","5.0"
"ARAUCARIA","AMBROSIO IANTAS E M PROF E FUND","4.7"
"ARAUCARIA","ARCHELAU DE A TORRES E M E INF EFUND","5.6"
"ARAUCARIA","AZUREA B BELNOSKI E M PROFA E INF E FUN","4.3"
"ARAUCARIA","CELSO DE A D SANTOS E M GAL E INF E FUN","5.2"
"ARAUCARIA","DAVID CARNEIRO E M ED INF ENS FUND","5.7"
"ARAUCARIA","EGIPCIANA S P CARRANO E M PROFA E I E F","5.0"
"ARAUCARIA","EGLE C MACHADO PINTO E M PROFA E I E F","4.5"
"ARAUCARIA","ELIRIO ALVES PINTO E M ED INF E FUND","4.8"
"ARAUCARIA","ELIZABETH WERKA E M IRMA ED INF E FUND","6.2"
"ARAUCARIA","ELVIRA F BUSCHMANN E M PROFA E INF E FUN","4.9"
"ARAUCARIA","IBRAIM A MANSUR E M ED INF ENS FUND","5.0"
"ARAUCARIA","JOAO LEOPOLDO JACOMEL E M DEP E I E F","4.2"
"ARAUCARIA","JOAO SPERANDIO E M ED INF ENS FUND","4.5"
"ARAUCARIA","JUSCELINO K OLIVEIRA E M PRES E I E FUN","5.6"
"ARAUCARIA","MARCELINO LUIZ ANDRADE E M E I E FUND","4.6"
"ARAUCARIA","MARCOS FREIRE E M SEN ED INF ENS FUND","5.5"
"ARAUCARIA","NADIR N A PINTO E M PROFA ED INF E FUND","4.7"
"ARAUCARIA","PAULO VI E M PAPA ED INF ENS FUND","4.8"
"ARAUCARIA","PEDRO BISCAIA E M ED INF ENS FUND","4.2"
"ARAUCARIA","ANDREA MARIA S DIAS E R M PFA E I E FUN","5.4"
"ARAUCARIA","ROSA PICHETH E M ED INF ENS FUND","5.6"
"ARAUCARIA","RUI BARBOSA E R M ED INF ENS FUND","4.9"
"ARAUCARIA","TEREZINHA M THEOBALD E M PROFA E I E F","5.1"
"ARAUCARIA","THOMAZ COELHO E M ED INF ENS FUND","4.5"
"ARAUCARIA","MARIA AP S TORRES E M PROFA E INF E FUN","4.8"
"ARAUCARIA","AYRTON SENNA DA SILVA E M ED INF E FUND","4.9"
"ARAUCARIA","SILDA S W EHLKE E M PROFA ED INF E FUND","5.3"
"ARAUCARIA","EDVINO NOWAK E R M ED INF ENS FUND","4.9"
"ARAUCARIA","CECI S DA S CANTADOR E M PROFA E I E F","5.1"
"ARAUCARIA","PLANALTO DOS PINHEIROS E M ED INF FUN","4.9"
"ARAUCARIA","JARDIM FONTE NOVA E M ED INF ENS FUND","4.8"
"ARAUCARIA","BALBINA P DE SOUZA E M PROFA E I FUND","4.3"
"ARAUCARIA","DELANI A ALVES E M PROF E FUND","5.0"
"ARIRANHA DO IVAI","DEMETRIO VERENKA E M E FUND","5.2"
"ASSAI","MARIA M TSUBOI E M PROFA ED INF E FUND","5.1"
"ASSAI","IZABEL E M PRINCESA ED INF ENS FUND","5.8"
"ASSAI","MARIA JOSE S SANTOS E M PFA E INF E FUND","5.3"
"ASSIS CHATEAUBRIAND","CHERLEI C DE OLIVEIRA E M ED INF E FUND","5.9"
"ASSIS CHATEAUBRIAND","HEITOR DE A FURTADO E M ED INF ENS FUND","5.1"
"ASSIS CHATEAUBRIAND","JANICE GALDINO E M ED INF ENS FUND","5.2"
"ASSIS CHATEAUBRIAND","JOSE P PAULA E M PROF ED INF E FUND","7.2"
"ASSIS CHATEAUBRIAND","MERCEDES CARRILHO E M ED INF ENS FUND","5.5"
"ASSIS CHATEAUBRIAND","NELLITA R SABELLA E M ED INF ENS FUND","5.4"
"ASSIS CHATEAUBRIAND","NEY BRAGA E M ED INF ENS FUND","5.3"
"ASSIS CHATEAUBRIAND","ODILA S TEIXEIRA E M PROFA E INF E FUND","6.2"
"ASSIS CHATEAUBRIAND","PAULO PIMENTEL E M DR ED INF ENS FUND","5.8"
"ASTORGA","ALFREDO SOFIENTINI E M ED INF ENS FUND","6.2"
"ASTORGA","AMABILE T POZZOBON E M ED INF ENS FUND","6.3"
"ASTORGA","ANTENOR BALAROTTI E M ED INF ENS FUND","6.2"
"ASTORGA","CELSO E M MONSENHOR ED INF ENS FUND","7.3"
"ASTORGA","MARIA C MACHADO E M PROFA ED INF E FUND","5.8"
"ASTORGA","ALBERTO BONINI E M ED INF ENS FUND","7.1"
"ASTORGA","JOAO DANIEL M BENETTI E M ED INF E FUN","5.3"
"ATALAIA","VANIA MARIA SIMAO E M ED INF ENS FUND","6.0"
"BALSA NOVA","JOAQUIM R DE ANDRADE E M E INF E FUND","4.1"
"BALSA NOVA","MARIO FARACO E M DR ED INF ENS FUND","5.2"
"BALSA NOVA","ROSALINA E M IRMA ED INF ENS FUND","4.3"
"BANDEIRANTES","DIOGENES E P VASCONCELOS E M E INF E F","5.4"
"BANDEIRANTES","LEDA DE L CANARIO E M ED INF ENS FUND","5.5"
"BANDEIRANTES","MOACYR CASTANHO E M PREF E INF E FUND","5.7"
"BANDEIRANTES","SANTA TEREZINHA E M ED INF ENS FUND","5.4"
"BANDEIRANTES","YUKITI MATIDA E M ED INF ENS FUND","4.8"
